"","row","column","cor","p"
"400","kw_min_max","self_reference_max_shares",0.0243553556501865,1.23515724403944e-06
"401","kw_max_max","self_reference_max_shares",0.0453272722661495,0
"402","kw_avg_max","self_reference_max_shares",0.0904091820120811,0
"403","kw_min_avg","self_reference_max_shares",0.0527213513851166,0
"404","kw_max_avg","self_reference_max_shares",0.186754018068314,0
"405","kw_avg_avg","self_reference_max_shares",0.183228522539139,0
"406","self_reference_min_shares","self_reference_max_shares",0.480475932359695,0
"407","timedelta","self_reference_avg_sharess",-0.0156551189720631,0.00182607197605633
"408","n_tokens_title","self_reference_avg_sharess",0.00066053110640496,0.895369580742937
"409","n_tokens_content","self_reference_avg_sharess",-0.0138092404231429,0.00596726439395145
"410","n_unique_tokens","self_reference_avg_sharess",0.00199194368906319,0.691662575327031
"411","n_non_stop_words","self_reference_avg_sharess",0.00161412730813026,0.747925655392889
"412","n_non_stop_unique_tokens","self_reference_avg_sharess",0.00200924510136247,0.689123678386942
"413","num_hrefs","self_reference_avg_sharess",0.0252390764653683,5.00961015337253e-07
"414","num_self_hrefs","self_reference_avg_sharess",0.0221566781401634,1.02432146991127e-05
"415","num_imgs","self_reference_avg_sharess",0.0208983886986971,3.16358163574559e-05
"416","num_videos","self_reference_avg_sharess",0.0344940200448036,6.42641495574026e-12
"417","average_token_length","self_reference_avg_sharess",0.0404682531952858,8.88178419700125e-16
"418","num_keywords","self_reference_avg_sharess",0.00313859456218779,0.53203593435481
"419","data_channel_is_lifestyle","self_reference_avg_sharess",-0.00372299482114613,0.458537453487875
"420","data_channel_is_entertainment","self_reference_avg_sharess",-0.0261966958642006,1.82136208559669e-07
"421","data_channel_is_bus","self_reference_avg_sharess",-0.00387197872623801,0.440754017805892
"422","data_channel_is_socmed","self_reference_avg_sharess",0.0241723041981459,1.48346062900373e-06
"423","data_channel_is_tech","self_reference_avg_sharess",0.0160943511873484,0.00135240550509153
"424","data_channel_is_world","self_reference_avg_sharess",-0.0487355068325996,0
"425","kw_min_min","self_reference_avg_sharess",-0.0395164377987385,3.5527136788005e-15
"426","kw_max_min","self_reference_avg_sharess",0.0308191124349833,8.37793390218167e-10
"427","kw_avg_min","self_reference_avg_sharess",0.0257375854998827,2.97148238681544e-07
"428","kw_min_max","self_reference_avg_sharess",0.0227782540023327,5.7391449412858e-06
"429","kw_max_max","self_reference_avg_sharess",0.0462592355906963,0
"430","kw_avg_max","self_reference_avg_sharess",0.0869912877678871,0
"431","kw_min_avg","self_reference_avg_sharess",0.0523587241768837,0
"432","kw_max_avg","self_reference_avg_sharess",0.160416707396507,0
"433","kw_avg_avg","self_reference_avg_sharess",0.168581321835518,0
"434","self_reference_min_shares","self_reference_avg_sharess",0.818907141685486,0
"435","self_reference_max_shares","self_reference_avg_sharess",0.853480219841003,0
"436","timedelta","weekday_is_monday",-0.00612895423546433,0.222352356487542
"437","n_tokens_title","weekday_is_monday",0.00427433289587498,0.394752147478017
"438","n_tokens_content","weekday_is_monday",-0.00248362170532346,0.620957238426044
"439","n_unique_tokens","weekday_is_monday",-0.00214166077785194,0.669809945815314
"440","n_non_stop_words","weekday_is_monday",-0.0021470463834703,0.669028913347645
"441","n_non_stop_unique_tokens","weekday_is_monday",-0.00204228796064854,0.684284537698043
"442","num_hrefs","weekday_is_monday",-0.00575871765613556,0.251555175916737
"443","num_self_hrefs","weekday_is_monday",0.0121291531249881,0.0157341629316483
"444","num_imgs","weekday_is_monday",-0.00524942530319095,0.295941229476921
"445","num_videos","weekday_is_monday",0.00945341866463423,0.0598042388913798
"446","average_token_length","weekday_is_monday",-0.000562661152798682,0.910802141637619
"447","num_keywords","weekday_is_monday",-0.0194898080080748,0.000104103533590694
"448","data_channel_is_lifestyle","weekday_is_monday",-0.00924191251397133,0.0657506084941688
"449","data_channel_is_entertainment","weekday_is_monday",0.0303854532539845,1.43776635042059e-09
"450","data_channel_is_bus","weekday_is_monday",0.0187866985797882,0.000183439577168709
"451","data_channel_is_socmed","weekday_is_monday",-0.015313733369112,0.00229474872333069
"452","data_channel_is_tech","weekday_is_monday",0.000125416292576119,0.980078413080857
"453","data_channel_is_world","weekday_is_monday",-0.00987901445478201,0.0491858751643504
"454","kw_min_min","weekday_is_monday",0.00114387250505388,0.819842875465326
"455","kw_max_min","weekday_is_monday",0.0100503601133823,0.0453821910164429
"456","kw_avg_min","weekday_is_monday",0.00465478375554085,0.354040494978636
"457","kw_min_max","weekday_is_monday",-0.0141936140134931,0.00471162732032848
"458","kw_max_max","weekday_is_monday",-0.00796016678214073,0.112987214349686
"459","kw_avg_max","weekday_is_monday",-0.00163068925030529,0.74542836611101
"460","kw_min_avg","weekday_is_monday",-0.0167297516018152,0.000864862329370553
"461","kw_max_avg","weekday_is_monday",-0.00571386562660336,0.25526672923897
"462","kw_avg_avg","weekday_is_monday",-0.0205459631979465,4.29204786920323e-05
"463","self_reference_min_shares","weekday_is_monday",-0.00223566452041268,0.656229252333379
"464","self_reference_max_shares","weekday_is_monday",-0.00279559241607785,0.577795025802684
"465","self_reference_avg_sharess","weekday_is_monday",-0.000937297998461872,0.851960390598797
"466","timedelta","weekday_is_tuesday",-0.00578067405149341,0.249752050868686
"467","n_tokens_title","weekday_is_tuesday",0.00932188238948584,0.0634473923069825
"468","n_tokens_content","weekday_is_tuesday",-0.00402706628665328,0.422669164002225
"469","n_unique_tokens","weekday_is_tuesday",0.0105378814041615,0.0358902456550956
"470","n_non_stop_words","weekday_is_tuesday",0.0105010624974966,0.0365426438702725
"471","n_non_stop_unique_tokens","weekday_is_tuesday",0.0105099650099874,0.036383980103821
"472","num_hrefs","weekday_is_tuesday",-0.0106913978233933,0.0332760534091463
"473","num_self_hrefs","weekday_is_tuesday",0.00120992434676737,0.809634077588084
"474","num_imgs","weekday_is_tuesday",-0.00376670132391155,0.453279145046266
"475","num_videos","weekday_is_tuesday",0.00673974445089698,0.179625166700675
"476","average_token_length","weekday_is_tuesday",-0.00322540965862572,0.520752212774412
"477","num_keywords","weekday_is_tuesday",-0.00955524668097496,0.057104565169201
"478","data_channel_is_lifestyle","weekday_is_tuesday",-0.0165663901716471,0.000971601887849394
"479","data_channel_is_entertainment","weekday_is_tuesday",-0.00516260229051113,0.304001615984385
"480","data_channel_is_bus","weekday_is_tuesday",0.00274507678113878,0.584687533890076
"481","data_channel_is_socmed","weekday_is_tuesday",0.00688671413809061,0.170321040287249
"482","data_channel_is_tech","weekday_is_tuesday",0.0174439381808043,0.000513942203326234
"483","data_channel_is_world","weekday_is_tuesday",-0.00393721740692854,0.433093011926374
"484","kw_min_min","weekday_is_tuesday",-0.00995334796607494,0.0475041026500502
"485","kw_max_min","weekday_is_tuesday",-0.0040578804910183,0.419128368172894
"486","kw_avg_min","weekday_is_tuesday",-0.00477368803694844,0.341881121639151
"487","kw_min_max","weekday_is_tuesday",0.000161975243827328,0.974273039984987
"488","kw_max_max","weekday_is_tuesday",0.00830187927931547,0.0983416441581273
"489","kw_avg_max","weekday_is_tuesday",0.00966103654354811,0.0544080023619342
"490","kw_min_avg","weekday_is_tuesday",-0.00277089676819742,0.581159798361933
"491","kw_max_avg","weekday_is_tuesday",-0.00506929447874427,0.312825123194522
"492","kw_avg_avg","weekday_is_tuesday",-0.00391467846930027,0.435731019656178
"493","self_reference_min_shares","weekday_is_tuesday",0.000715395901352167,0.886735168831
"494","self_reference_max_shares","weekday_is_tuesday",-5.25092082170886e-06,0.999165837827231
"495","self_reference_avg_sharess","weekday_is_tuesday",0.000375092553440481,0.940468063789115
"496","weekday_is_monday","weekday_is_tuesday",-0.215107262134552,0
"497","timedelta","weekday_is_wednesday",0.00996126886457205,0.047327779409061
"498","n_tokens_title","weekday_is_wednesday",0.00893502775579691,0.0752373000886672
"499","n_tokens_content","weekday_is_wednesday",-0.0168905965983868,0.000770481686635849
"500","n_unique_tokens","weekday_is_wednesday",-0.00222370307892561,0.657951141750178
"501","n_non_stop_words","weekday_is_wednesday",-0.00251684756949544,0.616294057189446
"502","n_non_stop_unique_tokens","weekday_is_wednesday",-0.00207036221399903,0.680183202433188
"503","num_hrefs","weekday_is_wednesday",-0.032437440007925,1.04668274047981e-10
"504","num_self_hrefs","weekday_is_wednesday",-0.0203529242426157,5.06250952023723e-05
"505","num_imgs","weekday_is_wednesday",-0.0246736984699965,8.95450926741148e-07
"506","num_videos","weekday_is_wednesday",-0.00139712181407958,0.78088223913602
"507","average_token_length","weekday_is_wednesday",-0.0040618279017508,0.418676043499233
"508","num_keywords","weekday_is_wednesday",-0.0197914186865091,8.11792695318836e-05
"509","data_channel_is_lifestyle","weekday_is_wednesday",-0.00163196434732527,0.745236211322544
"510","data_channel_is_entertainment","weekday_is_wednesday",-0.00481444224715233,0.337775740052527
"511","data_channel_is_bus","weekday_is_wednesday",0.0172535628080368,0.000591527067679287
"512","data_channel_is_socmed","weekday_is_wednesday",-0.00541055761277676,0.281364448427138
"513","data_channel_is_tech","weekday_is_wednesday",0.00653635524213314,0.193116936181236
"514","data_channel_is_world","weekday_is_wednesday",-0.00243785930797458,0.627404877913338
"515","kw_min_min","weekday_is_wednesday",0.00480804266408086,0.33841829842152
"516","kw_max_min","weekday_is_wednesday",0.00108998641371727,0.828194123847693
"517","kw_avg_min","weekday_is_wednesday",0.000849801406729966,0.865641718400678
"518","kw_min_max","weekday_is_wednesday",0.00976735819131136,0.0518057579127449
"519","kw_max_max","weekday_is_wednesday",-0.0108910035341978,0.0301220341402542
"520","kw_avg_max","weekday_is_wednesday",0.00604060618206859,0.22909006111387
"521","kw_min_avg","weekday_is_wednesday",-0.00948653277009726,0.0589149318993762
"522","kw_max_avg","weekday_is_wednesday",-0.00548278260976076,0.274991489356711
"523","kw_avg_avg","weekday_is_wednesday",-0.0140544297173619,0.00513565473641497
"524","self_reference_min_shares","weekday_is_wednesday",-0.00282386713661253,0.573953900803878
"525","self_reference_max_shares","weekday_is_wednesday",0.00104480201844126,0.835211829335975
"526","self_reference_avg_sharess","weekday_is_wednesday",0.00205207662656903,0.682853457676152
"527","weekday_is_monday","weekday_is_wednesday",-0.215911865234375,0
"528","weekday_is_tuesday","weekday_is_wednesday",-0.229975879192352,0
"529","timedelta","weekday_is_thursday",0.00404171505942941,0.420983723985494
"530","n_tokens_title","weekday_is_thursday",-0.0154720572754741,0.00206516137721469
"531","n_tokens_content","weekday_is_thursday",-0.00739524187520146,0.140905983320958
"532","n_unique_tokens","weekday_is_thursday",-0.00224845693446696,0.654389760670345
"533","n_non_stop_words","weekday_is_thursday",-0.00235961657017469,0.638494769244733
"534","n_non_stop_unique_tokens","weekday_is_thursday",-0.00228309421800077,0.649419623708208
"535","num_hrefs","weekday_is_thursday",-0.0127763478085399,0.0109623465473776
"536","num_self_hrefs","weekday_is_thursday",-0.0144567089155316,0.00399563421009863
"537","num_imgs","weekday_is_thursday",-0.0058238422498107,0.24623332457103
"538","num_videos","weekday_is_thursday",-0.00366347515955567,0.465752920797874
"539","average_token_length","weekday_is_thursday",0.00253493362106383,0.613762194073136
"540","num_keywords","weekday_is_thursday",-0.0142096551135182,0.00466485209828682
"541","data_channel_is_lifestyle","weekday_is_thursday",-0.00779091566801071,0.120851761992664
"542","data_channel_is_entertainment","weekday_is_thursday",-0.0106678837910295,0.0336655797593108
"543","data_channel_is_bus","weekday_is_thursday",0.0155325699597597,0.00198312358069286
"544","data_channel_is_socmed","weekday_is_thursday",0.0103200078010559,0.0398996647739089
"545","data_channel_is_tech","weekday_is_thursday",-0.00613594660535455,0.221825219521891
"546","data_channel_is_world","weekday_is_thursday",0.00386847532354295,0.441167609829818
"547","kw_min_min","weekday_is_thursday",0.00509965745732188,0.309935569158955
"548","kw_max_min","weekday_is_thursday",0.00116160535253584,0.817099057064486
"549","kw_avg_min","weekday_is_thursday",0.00152972107753158,0.760693446570434
"550","kw_min_max","weekday_is_thursday",0.00430947821587324,0.390876691023164
"551","kw_max_max","weekday_is_thursday",-0.004211051389575,0.401788491004133
"552","kw_avg_max","weekday_is_thursday",0.0084940530359745,0.0907964758367261
"553","kw_min_avg","weekday_is_thursday",-0.00880224164575338,0.0796748976712167
"554","kw_max_avg","weekday_is_thursday",-1.17885219879099e-05,0.998127274774856
"555","kw_avg_avg","weekday_is_thursday",-0.00405595498159528,0.419349112106278
"556","self_reference_min_shares","weekday_is_thursday",0.00240018405020237,0.632734555314559
"557","self_reference_max_shares","weekday_is_thursday",-0.00205081747844815,0.683037478440273
"558","self_reference_avg_sharess","weekday_is_thursday",5.42735324415844e-05,0.991378263641451
"559","weekday_is_monday","weekday_is_thursday",-0.212904050946236,0
"560","weekday_is_tuesday","weekday_is_thursday",-0.226772144436836,0
"561","weekday_is_wednesday","weekday_is_thursday",-0.227620378136635,0
"562","timedelta","weekday_is_friday",-0.00285290763713419,0.570021380900488
"563","n_tokens_title","weekday_is_friday",-0.00201538158580661,0.688224018173021
"564","n_tokens_content","weekday_is_friday",-0.0159494075924158,0.00149446249717489
"565","n_unique_tokens","weekday_is_friday",-0.00139792950358242,0.780758801390458
"566","n_non_stop_words","weekday_is_friday",-0.00196328735910356,0.695875373410445
"567","n_non_stop_unique_tokens","weekday_is_friday",-0.00130141573026776,0.79554710053525
"568","num_hrefs","weekday_is_friday",-0.0013062828220427,0.794799531520006
"569","num_self_hrefs","weekday_is_friday",-0.0216314028948545,1.65219272483252e-05
"570","num_imgs","weekday_is_friday",-0.00753668928518891,0.133461844977183
"571","num_videos","weekday_is_friday",0.00347322132438421,0.489234752344928
"572","average_token_length","weekday_is_friday",0.00264352699741721,0.598657743827155
"573","num_keywords","weekday_is_friday",-0.00269957655109465,0.59092825942285
"574","data_channel_is_lifestyle","weekday_is_friday",0.00101239513605833,0.840253152454416
"575","data_channel_is_entertainment","weekday_is_friday",-0.00804918631911278,0.109015725092263
"576","data_channel_is_bus","weekday_is_friday",-0.0133934915065765,0.00765801963640156
"577","data_channel_is_socmed","weekday_is_friday",-0.000630112539511174,0.900162152204758
"578","data_channel_is_tech","weekday_is_friday",-0.0124684479087591,0.0130432551406936
"579","data_channel_is_world","weekday_is_friday",0.0163684487342834,0.0011172497212284
"580","kw_min_min","weekday_is_friday",0.00211341050453484,0.673912696820896
"581","kw_max_min","weekday_is_friday",-0.0026498781517148,0.59777959084439
"582","kw_avg_min","weekday_is_friday",0.000452990061603487,0.928135348066994
"583","kw_min_max","weekday_is_friday",-0.00210922677069902,0.674521124164568
"584","kw_max_max","weekday_is_friday",0.00300966878421605,0.549018435039215
"585","kw_avg_max","weekday_is_friday",0.00400536227971315,0.42517360904764
"586","kw_min_avg","weekday_is_friday",-0.00133034295868129,0.791106755052912
"587","kw_max_avg","weekday_is_friday",-0.00155827193520963,0.756367177230527
"588","kw_avg_avg","weekday_is_friday",0.00333039346151054,0.507273588686064
"589","self_reference_min_shares","weekday_is_friday",0.00154894893057644,0.757779046312609
"590","self_reference_max_shares","weekday_is_friday",0.00432159565389156,0.389545882766625
"591","self_reference_avg_sharess","weekday_is_friday",0.00324444053694606,0.518295265761609
"592","weekday_is_monday","weekday_is_friday",-0.184172615408897,0
"593","weekday_is_tuesday","weekday_is_friday",-0.196169212460518,0
"594","weekday_is_wednesday","weekday_is_friday",-0.196902975440025,0
"595","weekday_is_thursday","weekday_is_friday",-0.194159969687462,0
"596","timedelta","weekday_is_saturday",-0.00406701443716884,0.418082167292666
"597","n_tokens_title","weekday_is_saturday",-0.0150125864893198,0.00279708591416838
"598","n_tokens_content","weekday_is_saturday",0.0345384888350964,6.039169164751e-12
"599","n_unique_tokens","weekday_is_saturday",-0.00256285979412496,0.609861852202643
"600","n_non_stop_words","weekday_is_saturday",-0.00150780274998397,0.764019791591203
"601","n_non_stop_unique_tokens","weekday_is_saturday",-0.00262275873683393,0.60153337839632
"602","num_hrefs","weekday_is_saturday",0.0546614788472652,0
"603","num_self_hrefs","weekday_is_saturday",0.0443409755825996,0
"604","num_imgs","weekday_is_saturday",0.0289698615670204,7.96674570757716e-09
"605","num_videos","weekday_is_saturday",-0.00713491160422564,0.155435596500118
"606","average_token_length","weekday_is_saturday",-0.00440444843843579,0.380520548811337
"607","num_keywords","weekday_is_saturday",0.0426166690886021,0
"608","data_channel_is_lifestyle","weekday_is_saturday",0.0243700388818979,1.21707340894339e-06
"609","data_channel_is_entertainment","weekday_is_saturday",-0.0155070554465055,0.00201734220493499
"610","data_channel_is_bus","weekday_is_saturday",-0.041412316262722,0
"611","data_channel_is_socmed","weekday_is_saturday",0.0161647666245699,0.00128798587624135
"612","data_channel_is_tech","weekday_is_saturday",0.0189865585416555,0.00015645246012852
"613","data_channel_is_world","weekday_is_saturday",-0.000620944425463676,0.901607348935019
"614","kw_min_min","weekday_is_saturday",-0.0122585128992796,0.0146554638296381
"615","kw_max_min","weekday_is_saturday",-0.00502850813791156,0.316734470684656
"616","kw_avg_min","weekday_is_saturday",-0.00497243972495198,0.32216068498151
"617","kw_min_max","weekday_is_saturday",0.00795383751392365,0.113273871927083
"618","kw_max_max","weekday_is_saturday",0.0163808614015579,0.00110755376770832
"619","kw_avg_max","weekday_is_saturday",-0.0113936997950077,0.023293939869768
"620","kw_min_avg","weekday_is_saturday",0.0338476411998272,1.57238666531612e-11
"621","kw_max_avg","weekday_is_saturday",0.0146432295441628,0.00354949936819171
"622","kw_avg_avg","weekday_is_saturday",0.0311160422861576,5.76378944572298e-10
"623","self_reference_min_shares","weekday_is_saturday",-0.00415874738246202,0.407660651355107
"624","self_reference_max_shares","weekday_is_saturday",0.00110306544229388,0.826165316475926
"625","self_reference_avg_sharess","weekday_is_saturday",-0.00549849914386868,0.273617858655483
"626","weekday_is_monday","weekday_is_saturday",-0.115412935614586,0
"627","weekday_is_tuesday","weekday_is_saturday",-0.12293067574501,0
"628","weekday_is_wednesday","weekday_is_saturday",-0.12339049577713,0
"629","weekday_is_thursday","weekday_is_saturday",-0.121671572327614,0
"630","weekday_is_friday","weekday_is_saturday",-0.105251975357533,0
"631","timedelta","weekday_is_sunday",0.00422640098258853,0.400074875354617
"632","n_tokens_title","weekday_is_sunday",0.00628907512873411,0.210504960442953
"633","n_tokens_content","weekday_is_sunday",0.036393791437149,4.21440660147709e-13
"634","n_unique_tokens","weekday_is_sunday",-0.00180310464929789,0.71959392832278
"635","n_non_stop_words","weekday_is_sunday",-0.00133775954600424,0.789969389490005
"636","n_non_stop_unique_tokens","weekday_is_sunday",-0.00216666958294809,0.666186146836071
"637","num_hrefs","weekday_is_sunday",0.0442202910780907,0
"638","num_self_hrefs","weekday_is_sunday",0.0214554350823164,1.93461806565765e-05
"639","num_imgs","weekday_is_sunday",0.043306440114975,0
"640","num_videos","weekday_is_sunday",-0.0145789552479982,0.00369784283247121
"641","average_token_length","weekday_is_sunday",0.00869650114327669,0.0833588495547712
"642","num_keywords","weekday_is_sunday",0.0588165186345577,0
"643","data_channel_is_lifestyle","weekday_is_sunday",0.0289195999503136,8.45400993654266e-09
"644","data_channel_is_entertainment","weekday_is_sunday",0.0126902954652905,0.0115119633484755
"645","data_channel_is_bus","weekday_is_sunday",-0.0243004448711872,1.3051034604139e-06
"646","data_channel_is_socmed","weekday_is_sunday",-0.00990384444594383,0.0486186317005608
"647","data_channel_is_tech","weekday_is_sunday",-0.0284666158258915,1.43716158973461e-08
"648","data_channel_is_world","weekday_is_sunday",-0.00359817198477685,0.473741557924936
"649","kw_min_min","weekday_is_sunday",0.00714111980050802,0.155076347707588
"650","kw_max_min","weekday_is_sunday",-0.0035932632163167,0.47434508416847
"651","kw_avg_min","weekday_is_sunday",0.000923632935155183,0.854094291999015
"652","kw_min_max","weekday_is_sunday",-0.00557188922539353,0.267265678412126
"653","kw_max_max","weekday_is_sunday",0.00244963099248707,0.62574357377787
"654","kw_avg_max","weekday_is_sunday",-0.0294155813753605,4.68585392709997e-09
"655","kw_min_avg","weekday_is_sunday",0.0266438256949186,1.12196083978944e-07
"656","kw_max_avg","weekday_is_sunday",0.0129142748191953,0.0101299462891715
"657","kw_avg_avg","weekday_is_sunday",0.0299634989351034,2.41471531658988e-09
"658","self_reference_min_shares","weekday_is_sunday",0.00469131441786885,0.350276054621626
"659","self_reference_max_shares","weekday_is_sunday",-0.00137755321338773,0.783874553962078
"660","self_reference_avg_sharess","weekday_is_sunday",-0.00170144496951252,0.734789868571126
"661","weekday_is_monday","weekday_is_sunday",-0.122379213571548,0
"662","weekday_is_tuesday","weekday_is_sunday",-0.130350723862648,0
"663","weekday_is_wednesday","weekday_is_sunday",-0.130838304758072,0
"664","weekday_is_thursday","weekday_is_sunday",-0.129015624523163,0
"665","weekday_is_friday","weekday_is_sunday",-0.111604943871498,0
"666","weekday_is_saturday","weekday_is_sunday",-0.0699379444122314,0
"667","timedelta","is_weekend",0.000271615368546918,0.956872150408811
"668","n_tokens_title","is_weekend",-0.00599619932472706,0.232531012431611
"669","n_tokens_content","is_weekend",0.0520235747098923,0
"670","n_unique_tokens","is_weekend",-0.00318579957820475,0.525885170177808
"671","n_non_stop_words","is_weekend",-0.00208244635723531,0.67842074345275
"672","n_non_stop_unique_tokens","is_weekend",-0.00350184016861022,0.485662256712149
"673","num_hrefs","is_weekend",0.072279304265976,0
"674","num_self_hrefs","is_weekend",0.0477975197136402,0
"675","num_imgs","is_weekend",0.0532416217029095,0
"676","num_videos","is_weekend",-0.0160538554191589,0.00139078630291767
"677","average_token_length","is_weekend",0.00339033454656601,0.499660883790304
"678","num_keywords","is_weekend",0.0746465846896172,0
"679","data_channel_is_lifestyle","is_weekend",0.039142906665802,6.21724893790088e-15
"680","data_channel_is_entertainment","is_weekend",-0.00153821066487581,0.759406243068435
"681","data_channel_is_bus","is_weekend",-0.047843974083662,0
"682","data_channel_is_socmed","is_weekend",0.00410230038687587,0.414054991396651
"683","data_channel_is_tech","is_weekend",-0.00783399678766727,0.118810397778849
"684","data_channel_is_world","is_weekend",-0.00314791919663548,0.530818062290156
"685","kw_min_min","is_weekend",-0.00338864023797214,0.499875230202781
"686","kw_max_min","is_weekend",-0.00629243347793818,0.21026146212153
"687","kw_avg_min","is_weekend",-0.00285747414454818,0.56940417811685
"688","kw_min_max","is_weekend",0.00149336468894035,0.766213310477526
"689","kw_max_max","is_weekend",0.0135415550321341,0.00701206595855597
"690","kw_avg_max","is_weekend",-0.0302470382302999,1.70562941548269e-09
"691","kw_min_avg","is_weekend",0.044202022254467,0
"692","kw_max_avg","is_weekend",0.0201656650751829,5.93382308751167e-05
"693","kw_avg_avg","is_weekend",0.0447459928691387,0
"694","self_reference_min_shares","is_weekend",0.00055552355479449,0.911929018631347
"695","self_reference_max_shares","is_weekend",-0.000247482792474329,0.960700737259176
"696","self_reference_avg_sharess","is_weekend",-0.00520623987540603,0.29993238193547
"697","weekday_is_monday","is_weekend",-0.174416869878769,0
"698","weekday_is_tuesday","is_weekend",-0.185778006911278,0
"699","weekday_is_wednesday","is_weekend",-0.18647289276123,0
"700","weekday_is_thursday","is_weekend",-0.183875188231468,0
"701","weekday_is_friday","is_weekend",-0.159061208367348,0
"702","weekday_is_saturday","is_weekend",0.661707401275635,0
"703","weekday_is_sunday","is_weekend",0.701647818088531,0
"704","timedelta","LDA_00",0.080893836915493,0
"705","n_tokens_title","LDA_00",-0.0700378641486168,0
"706","n_tokens_content","LDA_00",0.0262182727456093,1.77958635161346e-07
"707","n_unique_tokens","LDA_00",-0.00221311231143773,0.659477234497602
"708","n_non_stop_words","LDA_00",-0.00103067501913756,0.837408653122338
"709","n_non_stop_unique_tokens","LDA_00",0.000341837469022721,0.945737526060498
"710","num_hrefs","LDA_00",-0.0200996473431587,6.27352873698861e-05
"711","num_self_hrefs","LDA_00",-0.0216919388622046,1.56446326342596e-05
"712","num_imgs","LDA_00",-0.150439321994781,0
"713","num_videos","LDA_00",-0.0704894065856934,0
"714","average_token_length","LDA_00",0.0789014846086502,0
"715","num_keywords","LDA_00",-0.154895231127739,0
"716","data_channel_is_lifestyle","LDA_00",-0.00675140460953116,0.178873481971195
"717","data_channel_is_entertainment","LDA_00",-0.210171192884445,0
"718","data_channel_is_bus","LDA_00",0.774650514125824,0
"719","data_channel_is_socmed","LDA_00",0.195646166801453,0
"720","data_channel_is_tech","LDA_00",-0.200415939092636,0
"721","data_channel_is_world","LDA_00",-0.233284026384354,0
"722","kw_min_min","LDA_00",0.0308898333460093,7.66629648651929e-10
"723","kw_max_min","LDA_00",-0.00080707180313766,0.872338022237275
"724","kw_avg_min","LDA_00",0.0234987568110228,2.8787105770256e-06
"725","kw_min_max","LDA_00",0.051499966531992,0
"726","kw_max_max","LDA_00",-0.0303154550492764,1.56765578296358e-09
"727","kw_avg_max","LDA_00",0.11524198949337,0
"728","kw_min_avg","LDA_00",0.00343380402773619,0.494178299197471
"729","kw_max_avg","LDA_00",-0.0157322622835636,0.00173315852625322
"730","kw_avg_avg","LDA_00",-0.0371289178729057,1.41442413337245e-13
"731","self_reference_min_shares","LDA_00",0.00184975110460073,0.712657779690947
"732","self_reference_max_shares","LDA_00",0.0138360261917114,0.00587085253991892
"733","self_reference_avg_sharess","LDA_00",0.00766885280609131,0.126784802095579
"734","weekday_is_monday","LDA_00",0.0084364265203476,0.0930084921322885
"735","weekday_is_tuesday","LDA_00",-0.00137224420905113,0.784686929019214
"736","weekday_is_wednesday","LDA_00",0.0132537595927715,0.00831602041134616
"737","weekday_is_thursday","LDA_00",0.0192819572985172,0.000123321277961885
"738","weekday_is_friday","LDA_00",-0.0158028956502676,0.00165191853570557
"739","weekday_is_saturday","LDA_00",-0.0196646265685558,9.01647755537915e-05
"740","weekday_is_sunday","LDA_00",-0.0196080282330513,9.44720455873238e-05
"741","is_weekend","LDA_00",-0.0287833549082279,9.92513160547048e-09
"742","timedelta","LDA_01",0.00442312425002456,0.378504033249144
"743","n_tokens_title","LDA_01",0.0635682418942451,0
"744","n_tokens_content","LDA_01",-0.00972360745072365,0.0528636770068553
"745","n_unique_tokens","LDA_01",-0.000827093492262065,0.869199184867333
"746","n_non_stop_words","LDA_01",-0.00286882650107145,0.567871193145511
"747","n_non_stop_unique_tokens","LDA_01",-0.000965136860031635,0.847616512337297
"748","num_hrefs","LDA_01",-0.0538033284246922,0
"749","num_self_hrefs","LDA_01",-0.00463145831599832,0.356457473513539
"750","num_imgs","LDA_01",0.0500803254544735,0
"751","num_videos","LDA_01",0.0118747986853123,0.0180604551788626
"752","average_token_length","LDA_01",-0.0220113750547171,1.17037899773909e-05
"753","num_keywords","LDA_01",-0.0624153651297092,0
"754","data_channel_is_lifestyle","LDA_01",-0.0812424868345261,0
"755","data_channel_is_entertainment","LDA_01",0.599383771419525,0
"756","data_channel_is_bus","LDA_01",-0.12678487598896,0
"757","data_channel_is_socmed","LDA_01",-0.0695902407169342,0
"758","data_channel_is_tech","LDA_01",-0.165020301938057,0
"759","data_channel_is_world","LDA_01",-0.205844193696976,0
"760","kw_min_min","LDA_01",0.00897589419037104,0.0739129113413886
"761","kw_max_min","LDA_01",-0.00589611195027828,0.240420537719851
"762","kw_avg_min","LDA_01",-0.00196027057245374,0.696319423714436
"763","kw_min_max","LDA_01",-0.013505314476788,0.00716547973241433
"764","kw_max_max","LDA_01",-0.00430754059925675,0.391089747255792
"765","kw_avg_max","LDA_01",-0.0796280652284622,0
"766","kw_min_avg","LDA_01",-0.0128415385261178,0.0105616255471339
"767","kw_max_avg","LDA_01",-0.00168386450968683,0.737428527772454
"768","kw_avg_avg","LDA_01",0.00946510769426823,0.0594890571798994
"769","self_reference_min_shares","LDA_01",-0.0126561727374792,0.0117365890776959
"770","self_reference_max_shares","LDA_01",-0.0206590034067631,3.89397166284944e-05
"771","self_reference_avg_sharess","LDA_01",-0.0176912155002356,0.000427291757467696
"772","weekday_is_monday","LDA_01",0.0239662006497383,1.82045775187767e-06
